subject.subjectGuid,sample.sampleKitGuid,freq.L1_b_cell,freq.L1_dc,freq.L1_erythrocyte,freq.L1_ilc,freq.L1_monocyte,freq.L1_nk_cell,freq.L1_platelet,freq.L1_progenitor_cell,freq.L1_t_cell,freq.L2_asdc,freq.L2_cd14_monocyte,freq.L2_cd16_monocyte,freq.L2_cd56bright_nk_cell,freq.L2_cd56dim_nk_cell,freq.L2_cd8aa,freq.L2_cdc1,freq.L2_cdc2,freq.L2_dn_t_cell,freq.L2_effector_b_cell,freq.L2_erythrocyte,freq.L2_gdt,freq.L2_ilc,freq.L2_intermediate_monocyte,freq.L2_mait,freq.L2_memory_b_cell,freq.L2_memory_cd4_t_cell,freq.L2_memory_cd8_t_cell,freq.L2_naive_b_cell,freq.L2_naive_cd4_t_cell,freq.L2_naive_cd8_t_cell,freq.L2_pdc,freq.L2_plasma_cell,freq.L2_platelet,freq.L2_progenitor_cell,freq.L2_proliferating_nk_cell,freq.L2_proliferating_t_cell,freq.L2_transitional_b_cell,freq.L2_treg,freq.L3_activated_memory_b_cell,freq.L3_adaptive_nk_cell,freq.L3_asdc,freq.L3_baeomap_cell,freq.L3_c1q_cd16_monocyte,freq.L3_cd14_cdc2,freq.L3_cd27_effector_b_cell,freq.L3_cd27_effector_b_cell,freq.L3_cd27_effector_b_cell,freq.L3_cd27_effector_b_cell,freq.L3_cd4_mait,freq.L3_cd56bright_nk_cell,freq.L3_cd8_mait,freq.L3_cd8aa,freq.L3_cd95_memory_b_cell,freq.L3_cdc1,freq.L3_clp_cell,freq.L3_cm_cd4_t_cell,freq.L3_cm_cd8_t_cell,freq.L3_cmp_cell,freq.L3_core_cd14_monocyte,freq.L3_core_cd16_monocyte,freq.L3_core_memory_b_cell,freq.L3_core_naive_b_cell,freq.L3_core_naive_cd4_t_cell,freq.L3_core_naive_cd8_t_cell,freq.L3_dn_t_cell,freq.L3_early_memory_b_cell,freq.L3_erythrocyte,freq.L3_gzmb_cd27_em_cd4_t_cell,freq.L3_gzmb_cd27_em_cd4_t_cell,freq.L3_gzmb_cd27_em_cd4_t_cell,freq.L3_gzmb_cd27_em_cd4_t_cell,freq.L3_gzmb_vd2_gdt,freq.L3_gzmk_cd27_em_cd8_t_cell,freq.L3_gzmk_cd27_em_cd8_t_cell,freq.L3_gzmk_cd27_em_cd8_t_cell,freq.L3_gzmk_cd27_em_cd8_t_cell,freq.L3_gzmk_cd56dim_nk_cell,freq.L3_gzmk_cd56dim_nk_cell,freq.L3_gzmk_cd56dim_nk_cell,freq.L3_gzmk_cd56dim_nk_cell,freq.L3_gzmk_memory_cd4_treg,freq.L3_gzmk_vd2_gdt,freq.L3_hla_drhi_cdc2,freq.L3_il1b_cd14_monocyte,freq.L3_ilc,freq.L3_intermediate_monocyte,freq.L3_isg_cd14_monocyte,freq.L3_isg_cd16_monocyte,freq.L3_isg_cd56dim_nk_cell,freq.L3_isg_cdc2,freq.L3_isg_mait,freq.L3_isg_memory_cd4_t_cell,freq.L3_isg_memory_cd8_t_cell,freq.L3_isg_naive_b_cell,freq.L3_isg_naive_cd4_t_cell,freq.L3_isg_naive_cd8_t_cell,freq.L3_klrb1_memory_cd4_treg,freq.L3_klrb1_memory_cd8_treg,freq.L3_klrf1_effector_vd1_gdt,freq.L3_klrf1_effector_vd1_gdt,freq.L3_klrf1_effector_vd1_gdt,freq.L3_klrf1_effector_vd1_gdt,freq.L3_klrf1_gzmb_cd27_em_cd8_t_cell,freq.L3_klrf1_gzmb_cd27_em_cd8_t_cell,freq.L3_klrf1_gzmb_cd27_em_cd8_t_cell,freq.L3_klrf1_gzmb_cd27_em_cd8_t_cell,freq.L3_klrf1_gzmb_cd27_memory_cd4_t_cell,freq.L3_memory_cd4_treg,freq.L3_memory_cd8_treg,freq.L3_naive_cd4_treg,freq.L3_naive_vd1_gdt,freq.L3_pdc,freq.L3_plasma_cell,freq.L3_platelet,freq.L3_proliferating_nk_cell,freq.L3_proliferating_t_cell,freq.L3_sox4_naive_cd4_t_cell,freq.L3_sox4_naive_cd8_t_cell,freq.L3_sox4_vd1_gdt,freq.L3_transitional_b_cell,freq.L3_type_2_polarized_memory_b_cell
BR1025,KT00349,1.54715115872301,0.82493984521915,-3.99802628575656,-4.40349139386472,2.96516370011368,1.83970416140938,-0.727190721957644,-2.26342523036845,4.21517476648215,-1.90720394498511,3.30773181262388,1.11484563688626,-0.664010427505892,2.24225991645807,-1.39637832121912,-2.31266905309327,0.831483225578991,-2.82349467685926,-0.901682079383012,-3.51664185741921,1.09847865942205,-3.92210696552737,0.038706204070204,1.27914868817753,1.02310052324643,3.82332864474701,3.03062167909749,1.42500056519009,3.19954928340204,2.0656005327029,0.16386934702421,-1.97619681647206,-0.245806293620298,-1.7820408020311,-1.28304963591212,-1.35715760806584,-1.84266542384754,1.28737918731405,-3.80759934727573,-0.549502809254251,-1.09954914617352,-3.11445216671579,-0.0234097133574722,0.714189229773307,-0.629545516927788,-0.917227589379569,-0.629545516927788,-0.917227589379569,-0.511762481271404,0.143644371305694,2.00054314270471,-0.588723522407533,-1.86168919822042,-1.50501425428169,-2.70898705860762,3.87349965426063,1.92897295020346,-1.16854201766047,3.91241859315651,1.58602819907663,1.72182974023569,2.20611580876707,3.9609339536503,2.84784100309191,-2.01583987804768,-1.2426499898142,-2.70898705860762,3.33047368676861,3.13068513674123,3.33047368676861,3.13068513674123,1.0976754311627,2.8516945724079,-0.0463992315821709,2.8516945724079,-0.0463992315821709,0.836791551865639,2.88696271124536,0.836791551865639,2.88696271124536,-3.80759934727573,0.910899524019361,0.979892395506313,-0.440303517289259,-3.11445216671579,0.84636100288179,2.3661867566262,0.0210420492133617,-1.03501062503595,-0.716556893917418,-2.19816143484163,0.104423658152413,-1.2426499898142,-1.32269269748773,-0.0234097133574722,-1.7281578055959,-0.511762481271404,-1.32269269748773,-0.588723522407533,-1.2426499898142,-0.588723522407533,-1.2426499898142,2.81513697667411,1.48570547744876,2.81513697667411,1.48570547744876,0.971524145835796,1.2293532551379,-1.40970407447736,1.30438844108081,-0.917227589379569,0.971524145835796,-1.16854201766047,0.561848505191288,-0.475394837100529,-0.549502809254251,0.440895894773626,-1.16854201766047,-2.19816143484163,-1.03501062503595,-1.32269269748773
BR1026,KT00347,2.25434491989438,-0.0735744283171206,-3.99884266049529,-3.15154480010808,2.90724456138615,1.85527369546147,-1.73015911917692,-2.45839761954814,4.39565545090355,-3.9402530914401,3.29752510048334,0.322426785601213,-0.370720394958732,2.23872782933894,-0.969838625870401,-2.68749012294473,0.0579476102290963,-1.41452444713185,-0.167492153345464,-3.53478798333194,2.3307353404182,-2.68749012294473,-0.342940830851656,1.37541291344255,1.44653292309554,3.44000269698636,2.45417343355793,2.20070846681379,3.93619559820924,2.79730681054592,-1.02248235935582,-2.84164080277199,-1.26610444201357,-1.99434294238479,-2.14849362221205,-1.80018692794383,0.0109906271413251,1.28010273363822,-1.83017866905829,-1.3193530452923,-2.9287909577264,-2.9287909577264,0.0156480214400437,0.53694494507333,0.385395046946129,-0.125430576819862,0.385395046946129,-0.125430576819862,-1.54249659660651,0.640741738754973,2.35187147358292,0.0416235078433044,-1.22404286548797,-1.67602798923103,-2.52332584961823,3.81113721061224,2.25299259256569,-1.22404286548797,4.23940365731365,0.942410053181494,2.3416412053321,3.19807822638779,4.84037639161991,3.76762581539129,-0.403062313418141,-1.3193530452923,-2.52332584961823,3.29080468220683,2.56427048561415,3.29080468220683,2.56427048561415,2.36199814240085,2.74624904806415,0.0416235078433044,2.74624904806415,0.0416235078433044,0.973181711848248,3.1042952640724,0.973181711848248,3.1042952640724,-2.52332584961823,2.79479414422598,0.184724351483978,-1.83017866905829,-1.67602798923103,0.668521302862049,1.58754801455508,-1.3193530452923,-0.403062313418141,-2.9287909577264,-1.54249659660651,-0.403062313418141,-1.83017866905829,-0.982880808671084,-0.443884307938396,-2.9287909577264,-0.187950933801196,-1.83017866905829,-2.52332584961823,-3.62193813828634,-2.52332584961823,-3.62193813828634,0.931938753314199,1.19024621708608,0.931938753314199,1.19024621708608,-2.01250022585224,1.53135345621144,-2.9287909577264,1.45323567694748,0.0156480214400437,-0.0110202256421176,-1.83017866905829,-0.254642308299868,-1.13703148849834,-0.788724794230126,2.62028512716882,0.597569566889765,-1.13703148849834,1.02245276085503,-0.403062313418141
BR1028,KT00362,2.50348705940788,0.056443234081108,-4.9998025712672,-2.92036102958736,2.29661069750672,1.82565746498811,-0.888928707093889,-2.36074524165194,4.48763909361658,-3.58290210497204,2.47388190825658,0.460149162862507,0.267245496738015,1.95048738375548,-0.831366791930095,-2.60207285196032,-0.117166202172317,-1.12616633215074,-0.789694095529527,-4.68151439364015,1.3539670388846,-2.60207285196032,-1.46263856877195,1.71040271975245,1.81676775583628,3.45412550971423,2.136316177814,2.15259434517369,3.82925822997316,3.05828006476855,-0.711222480088031,-1.79114263574399,-0.570640529466842,-2.04245706402489,-1.546020177711,-2.11656503617862,0.381080639386814,1.5290856833845,-1.48816451228052,-1.20048243982873,-2.58677680094863,-2.99224190905679,-0.28419170795458,0.0758110260768273,-0.427292551595253,-0.507335259268789,-0.427292551595253,-0.507335259268789,-0.79501733172057,1.26337080076143,2.67591338795626,0.164758512093324,-0.594346636258419,-1.6059475479369,-2.58677680094863,3.71217244590732,2.3332041248795,-1.28749381681836,3.31949290009613,1.15879799684186,2.71154056559941,3.1346272750574,4.75341003437149,3.99015691292111,-0.130041028127321,-1.1204397321552,-3.68538908961674,3.09906797302091,3.09453281785552,3.09906797302091,3.09453281785552,1.45040934743353,2.26003151898984,-0.389552223612406,2.26003151898984,-0.389552223612406,0.658416332236949,2.80533444488577,0.658416332236949,2.80533444488577,-2.07595117718263,1.56163498254375,0.185811921291156,0.0522805286666334,-1.6059475479369,-0.466513264748534,1.24908484351396,-0.912800367376954,-1.04633176000148,-1.73947894056142,-2.99224190905679,-0.740950110450294,-1.6059475479369,-1.04633176000148,0.246436543107591,-1.6059475479369,-0.389552223612406,-1.28749381681836,-3.68538908961674,-3.68538908961674,-3.68538908961674,-3.68538908961674,0.441745295428357,-0.318093259630261,0.441745295428357,-0.318093259630261,-2.58677680094863,1.81994244631563,-1.6059475479369,1.64248707917285,0.246436543107591,0.284902823935387,-0.79501733172057,0.425484774556576,-0.549894873687585,-1.1204397321552,2.00497036470733,1.23459183621139,-1.38280399662269,1.37720594341023,-0.507335259268789
BR1030,KT00525,2.30892445181242,0.508769712094308,-5.04030637280091,-2.84308179546469,3.22534379277942,1.57575881233191,-2.2070930287447,-1.9492639194426,4.42094834743484,-3.5685391672485,3.51568725484942,0.56395716093798,-0.556277591743295,1.85494134225355,-0.0131911057590829,-3.28085709479672,0.103533168549058,-1.77677969802044,-0.297703603449585,-4.66715145591661,0.809312096014905,-2.46992687858039,0.153130109688431,1.72308921114874,1.57701544474713,2.95109964196009,3.25220473474401,2.08745264357136,3.70107758235967,3.14035858629959,0.238123322521823,-2.46992687858039,-1.83393811186039,-1.57610900255829,-2.58770991423677,-1.62262901819318,-0.0821839772460343,1.13194119854392,-1.7452327633734,0.727697695367885,-2.5925306237606,-2.99799573186877,-0.1357948509393,0.513549706962253,0.528364792747393,-1.20623626264071,0.528364792747393,-1.20623626264071,-1.89938344320066,0.419730951744598,2.68897962447105,0.96281743772881,-1.29324763963034,-2.30484855130882,-3.69114291242871,3.36675502498314,1.98218035474278,-0.64662047470529,4.41506999019125,1.27867038714729,2.47637357845963,3.05173772336319,4.56208473315306,4.0803458476889,-0.800771154532548,-1.20623626264071,-3.69114291242871,2.64213671571098,1.87720159133238,2.64213671571098,1.87720159133238,-0.64662047470529,2.89226630973005,0.0224291542755945,2.89226630973005,0.0224291542755945,0.467740170930959,2.58361910881323,0.467740170930959,2.58361910881323,-1.12619355496718,1.42084487592783,0.240682720295613,-0.0022634583147769,-1.49391833509249,1.12913865317632,1.72939208684357,-1.38855781943467,-2.08170499999461,-2.99799573186877,-2.99799573186877,-0.918554190188932,-2.30484855130882,-1.29324763963034,-0.107623973972603,-1.38855781943467,-0.600100459070397,-1.7452327633734,-0.857929568372497,-1.61170137074888,-0.857929568372497,-1.61170137074888,1.60216191229578,3.62007547199092,1.60216191229578,3.62007547199092,-0.107623973972603,0.923977604412546,-2.30484855130882,1.54529905040124,-0.323847082442239,1.21413186600972,-1.49391833509249,-0.857929568372497,-1.61170137074888,-0.64662047470529,2.38190162167169,0.678304940038308,-2.5925306237606,0.893824566241859,-1.20623626264071
BR1031,KT00345,2.02511967916541,-0.550119158144534,-3.94294829013617,-3.24980110957623,2.7712222397733,1.77325670451859,0.439078344537709,-3.02665755826202,3.76084914812394,-2.55190557692094,3.37000790722593,0.861714324739774,0.468519309223424,2.31658995001419,-0.967785472471128,-3.02190920616667,-0.588295850766224,-1.79813377454456,0.12224307250559,-3.24505275748088,1.35006709265371,-2.55190557692094,-0.382851876551415,1.9367307928112,1.4230922276686,3.02688040756058,1.89221518754874,2.21559602098461,3.39089379820576,2.7293927844575,-0.680103400019347,-3.93819993804083,1.136973877193,-2.32876202560673,-2.14644046881277,-2.83958764937272,-0.224627871336521,1.02464469221908,-3.48547641977717,-2.79232923921722,-1.40603487809733,-2.79232923921722,0.40634387833346,0.0408841048389945,0.503507626787108,0.657658306614366,0.503507626787108,0.657658306614366,-0.92052706231563,1.61439000804703,3.05843542578763,0.17808522635248,-1.40603487809733,-1.87603850734307,-3.48547641977717,3.63415921824047,1.93947359770424,-1.28825184244095,4.3964610694949,1.70748043111304,2.47552891984611,3.33998361647814,4.48664470914449,3.85471041554295,-0.652263075720951,-0.92052706231563,-2.09918205865728,2.65440813244909,2.4832311402082,2.65440813244909,2.4832311402082,1.05781836249284,2.29217590344549,0.0980425186789431,2.29217590344549,0.0980425186789431,1.14925256845247,3.33998361647814,1.14925256845247,3.33998361647814,-1.40603487809733,2.04395266773426,-0.440953982053744,-0.712887697537386,-1.40603487809733,0.763018822272192,2.28907512576724,-0.712887697537386,-0.595104661881002,-2.09918205865728,-1.69371695054911,-0.118180589790693,-1.28825184244095,-0.440953982053744,0.152109739949219,-2.09918205865728,-0.777426218674957,-3.48547641977717,-2.09918205865728,-3.48547641977717,-2.09918205865728,-3.48547641977717,0.40634387833346,0.252193198506202,0.40634387833346,0.252193198506202,-2.79232923921722,1.37433598458451,-2.38686413110906,1.41979835866126,0.343164976711928,0.465767298804261,-2.79232923921722,2.28284457601661,-1.00056976998917,-1.69371695054911,1.24191139893517,-0.0842790381150114,-2.09918205865728,0.921242827487086,-0.489744146223176
BR1032,KT00357,2.09713733104261,0.0304580409766252,-3.79818335551247,-3.79818335551247,2.78291799578579,3.20306226655701,-1.52949981419411,-3.28735773174648,4.29964862260349,-2.77830617510664,2.94636765858094,0.823561902017667,-0.618821925753267,3.51140939580236,-0.188039009660813,-2.17217037153632,0.112065582789525,-1.5743333707807,-0.350557939158588,-3.47145335566658,1.883559354558,-3.47145335566658,0.112065582789525,1.67797723017373,1.19512545845015,3.09004867483923,2.20871925335048,1.8692847267654,3.6930091914679,2.72363207626674,-1.79747692209491,-1.5743333707807,-1.20276981434822,-2.96062773190059,-2.26748055134065,-1.93100831471944,-0.459191780161383,0.971197900823732,-2.95222231956448,4.19179014987725,-1.85361003089637,-3.64536950012442,-0.148861938657944,0.448975062097676,0.225831510783466,-0.600847062401002,0.225831510783466,-0.600847062401002,-0.509875284195275,0.305874218457003,2.5510746276701,0.736657134549457,-1.69945935106911,-1.24747422732605,-2.95222231956448,3.17573797213204,0.969751016716835,-2.25907513900453,3.74295835945268,1.5307802324494,2.03138430214386,2.77625276768209,4.56638489725077,3.62285352103514,-0.649637226570434,-1.44814492278821,-2.54675721145632,2.52841660377751,2.17767639535859,2.52841660377751,2.17767639535859,0.0682025665798832,2.38290902010627,-1.85361003089637,2.38290902010627,-1.85361003089637,0.361963685108046,2.82388081667135,0.361963685108046,2.82388081667135,-3.64536950012442,2.02795376704707,0.138820133793837,-1.85361003089637,-2.54675721145632,1.0367617269998,1.73452785341603,-1.16046285033642,-2.25907513900453,-1.85361003089637,-2.03593158769032,-1.08042014266289,-1.44814492278821,-1.16046285033642,-0.278073670137951,-2.03593158769032,-0.649637226570434,-2.03593158769032,1.77073090208,-1.44814492278821,1.77073090208,-1.44814492278821,1.05511086566799,1.84769194321612,1.05511086566799,1.84769194321612,2.28952469549516,0.949750350010165,-1.85361003089637,1.21444290423725,0.225831510783466,-0.872780777884643,-0.649637226570434,-0.278073670137951,-1.34278440713038,-1.00631217050917,1.47262431229233,-0.119008975508263,-0.387272962102943,0.465504364048887,-1.08042014266289
BR1033,KT00166,1.73937315828276,0.329142757334139,-3.43205735835942,-2.39060348353126,2.45404667309073,1.89419937687786,-1.856520997601,-2.92123173459343,4.18365160849963,-2.89270271169253,2.62408061661861,1.61448706593536,-0.380397087716415,2.36479266033525,-0.946792562637216,-2.89270271169253,0.608842643803908,-2.04540485130533,-0.407796061904529,-2.89270271169253,1.03584959568683,-1.85124883686437,0.143851556381717,0.445436534002489,1.4380306285938,3.50644670026193,2.84655415115733,1.48095567331084,3.45963628241794,3.06442915633495,-0.772439175492439,-1.9118734586808,-1.31716635093411,-2.38187708792654,-2.38187708792654,-1.9118734586808,-0.970890114216277,1.32435100452201,-2.63603281752379,2.94996662147603,-1.94288563696384,-3.7346451061919,0.513850135857459,0.919315243965624,0.0495445277263615,-0.367349276205425,0.0495445277263615,-0.367349276205425,-3.7346451061919,0.56941998701227,1.38931887321136,0.0030245120914687,-0.738912832637908,-1.94288563696384,-3.7346451061919,3.51669987718031,1.79478398131952,-1.43206001319785,3.49156390390877,2.37903707364033,2.25180689909254,2.42233387939366,4.34093753047982,3.96655507466555,-1.09558777657664,-0.476548568170417,-1.94288563696384,3.11865398699418,3.32497252209948,3.11865398699418,3.32497252209948,0.49946139840536,2.62492876248048,-0.962056383952118,2.62492876248048,-0.962056383952118,0.742691708286307,1.84130399695442,0.742691708286307,1.84130399695442,-2.34835074507201,1.17800977954415,0.684195501604698,-2.1252071937578,-0.901431762135684,1.0936686311104,1.01028702217135,-0.556591275843954,-2.63603281752379,-1.16969574873036,-3.04149792563195,-0.790206127025459,-1.33674983339353,-2.1252071937578,-0.515769281323699,-1.65520356451206,-0.179297044702486,-2.1252071937578,-1.94288563696384,0.542021012824156,-1.94288563696384,0.542021012824156,1.19260857896531,3.03957878016571,1.19260857896531,3.03957878016571,0.542021012824156,1.59323106259768,-2.1252071937578,1.32160069915641,-0.901431762135684,0.177377899236247,-0.962056383952118,-0.367349276205425,-1.43206001319785,-0.962056383952118,1.58836487294651,0.890327707092372,-1.43206001319785,-0.0210730394875917,-1.16969574873036
BR1037,KT00341,2.2418064668964,-0.0737739881897174,-2.1078469248397,-3.59592398026954,2.75321501111026,1.5906634223352,-1.95831519086874,-2.49731169160143,3.64748687542726,-2.20203301991454,3.36930590557498,0.879221427077613,0.0109399143898186,2.17462207095743,-2.06850162729002,-2.89518020047449,0.421599839375087,-1.37535444673007,0.515495925142214,-1.40710314504465,1.0225408260683,-2.89518020047449,-1.75004789617148,0.270897438826745,1.67658092338248,3.16794033553993,3.16993302965664,2.35409697064891,2.51837728872582,2.40027593379252,-1.58299381150832,-1.58299381150832,-1.25757141107369,-1.79656791180638,-2.3561836997418,-1.54525348352547,0.21515545581851,0.547981380286702,-1.04049667007008,0.977908981023386,-1.34587831962126,-3.29178846867658,0.536852927812519,0.568941242364019,0.963824241141647,0.291730469779534,0.963824241141647,0.291730469779534,-3.98493564923652,0.867094614683096,1.10881455157024,-1.21234692699674,-0.429587587747108,-2.03902550018121,-2.88632336056841,2.84917308957732,0.794187843875008,-1.09456389134036,4.05422174123672,1.25150631359343,2.38153479849492,3.18672117353199,3.24996277107831,3.21100157723905,-0.519199746436795,-1.34587831962126,-0.550948444751375,1.83514728111584,2.20332847384607,1.83514728111584,2.20332847384607,-0.550948444751375,2.09041038185216,-1.27688544813431,2.09041038185216,-1.27688544813431,0.589775329266861,2.77779385769536,0.589775329266861,2.77779385769536,-2.59864128811663,0.600031829434051,0.421783598027732,0.589775329266861,-2.03902550018121,-0.893893195878205,2.19714925748011,-0.689098783232192,-1.50002899944852,-1.09456389134036,-2.59864128811663,-0.652731139061317,-2.37549773680242,-0.519199746436795,-0.519199746436795,-1.68235055624248,-1.58704037643815,-2.59864128811663,-0.519199746436795,1.05201695317711,-0.519199746436795,1.05201695317711,2.33762959069076,3.55833769746892,2.33762959069076,3.55833769746892,3.13064647694793,0.851346257714956,-2.88632336056841,0.34579769104981,-0.583738267574366,-0.726839111215039,-0.726839111215039,-0.401416710780411,-1.50002899944852,-0.689098783232192,1.05201695317711,0.004048397327753,-1.50002899944852,1.07131015611179,-0.550948444751375
BR1040,KT00363,1.78070742034073,0.601522060687788,-5.06835886229273,-3.45892094985863,2.83597597979236,2.80447731273299,-1.30715874659917,-2.23514551823652,4.04690130343318,-3.87342248240631,3.12873347199731,1.33879218508831,0.212553830145271,3.24580854302235,-1.85851946186405,-2.26398456997221,0.539375810934323,-2.08166301317826,-0.0892328484880515,-4.56656966296626,1.9302053272196,-2.95713175053216,0.417036958742078,1.98021574779427,1.78431605374848,3.2187355195736,2.03466045576262,0.95088323349845,3.58187600327698,2.18218988452542,0.187020528140107,-3.18027530184637,-0.805369547272695,-1.73335631891004,-0.955651750322034,-2.26398456997221,-1.07006210149978,0.966819825761262,-1.99165909175249,-1.80933753495853,-2.90794982362664,-3.60109700418659,-0.268892494011382,0.647398237862773,0.768350848280436,-1.29851191119254,0.768350848280436,-1.29851191119254,-2.50248471551848,1.17802648892494,2.93269183374676,-0.893046803084376,-0.76788366013037,-1.29851191119254,-1.80933753495853,3.45075861876931,1.76954102394108,-1.11619035439859,3.87254010430962,2.09263513461611,2.63917884098418,1.83262499936765,4.48192291498474,3.11307352572289,-1.11619035439859,-0.305260138182257,-3.60109700418659,2.77051484304527,2.79916044112224,2.77051484304527,2.79916044112224,2.16409409859826,2.33643920089584,-1.20320173138822,2.33643920089584,-1.20320173138822,1.14383512417666,4.14822546047377,1.14383512417666,4.14822546047377,-2.90794982362664,2.16095437859359,0.841554252303731,-0.0175780657304758,-1.99165909175249,1.38250961752175,2.3978395577601,0.183092629731675,-0.104589442720105,-1.11619035439859,-1.52165546250675,0.493247558035515,-1.40387242685037,-0.556574566463163,0.829719794656728,-1.65518685513127,-0.893046803084376,-1.65518685513127,-2.50248471551848,-3.60109700418659,-2.50248471551848,-3.60109700418659,0.459346006359834,0.633009500410674,0.459346006359834,0.633009500410674,-1.65518685513127,1.49876942363761,-2.90794982362664,0.618410700989521,-0.556574566463163,1.15249318691978,-2.2148026430667,0.160103111506977,0.0098209084576388,-1.29851191119254,1.31888392164154,-0.42304317383864,-1.80933753495853,-0.104589442720105,-0.893046803084376
BR1041,KT00575,2.20677739177233,0.231476109345091,-3.76855777340577,-3.43208553678456,2.75617858629803,1.23940729213461,-0.813647494372033,-2.33347324811645,3.91392467312874,-3.15672291764215,3.06915477303827,0.758627877878666,-0.805347660478677,1.55580578666644,-0.685802509828894,-2.46357573708221,0.364723592171578,-1.58118655688374,0.261003765971212,-3.33904447443611,1.67823536237882,-3.0025722378149,-0.617749046583878,0.710999828889412,1.5422411476323,2.88788737367491,2.51717292326385,1.89420089536821,3.31665324306718,2.04911359611172,-0.941149201637738,-1.54728500520805,-0.384134195402373,-1.90395994914679,-2.00404340770377,-1.42212186225405,0.145267813936553,1.10360678205421,-4.0458264518031,0.508050439797446,-2.25406698257504,-4.0458264518031,-0.549318890336615,0.465033054713755,0.852013348147816,-0.133803446374949,0.852013348147816,-0.133803446374949,-2.6595320906832,0.0973082745884374,1.58179466188754,0.21685342523822,-0.11400081907877,-1.56091980201509,-2.94721416313499,3.31681881861473,1.29171162789822,-1.10138747263665,3.83308646049404,1.46356188482488,2.17476371829664,2.76871644545686,4.08187340101468,2.90785775906744,-0.678530621816621,-1.10138747263665,-2.43638853936899,2.00154572724318,1.82347046133068,2.00154572724318,1.82347046133068,-0.0755345382509734,2.63878527586483,-0.826950626934895,2.63878527586483,-0.826950626934895,0.888647481327596,2.02028163830065,0.888647481327596,2.02028163830065,-2.43638853936899,1.6274968153684,0.569294065038164,-1.74324135880905,-2.09991630274778,0.284906888483236,1.90741688248469,-0.910332235873946,-2.25406698257504,-1.48087709434156,-2.09991630274778,-0.713621941627891,-1.48087709434156,-0.749989585798766,-0.020474761067946,-2.25406698257504,-0.611839247317949,-1.40676912218784,-1.10138747263665,1.62405447117742,-1.10138747263665,1.62405447117742,1.21686373710179,2.19444939336767,1.21686373710179,2.19444939336767,0.991126150610534,0.881427233354109,-2.94721416313499,1.43063710012842,0.258238641401074,-0.0384932665706244,-0.64462907014094,0.518521739664741,-1.10138747263665,-0.519465927186934,2.05224783036314,-0.284626336109533,-0.549318890336615,1.04792374900367,0.442809917929045
BR1042,KT00398,1.82966151849457,0.299824492159611,-4.1775123223186,-3.6666866985526,3.00964080952763,2.30763168972041,-1.51492449529314,-2.09807078063876,4.01043578690089,-3.95317072808382,3.57569852855843,0.686400884621605,-0.862128274725502,2.90381743384467,-1.93826770754155,-2.16141125885576,0.518468065279751,-1.7559461507476,0.141173834138282,-3.54770561997565,2.26143737033837,-3.03687999620966,-0.957438454529827,2.55634328787947,1.22015014828953,3.44714436585742,2.78970990770808,1.84743593120792,2.61490718332816,2.78260928615851,-0.289609081954172,-3.26002354752387,-0.885117792950201,-1.46826407829582,-1.51082369271461,-2.70040775958845,-0.203666652153447,1.18556456863975,-2.3552328540769,-1.54430263786057,-3.04838003463685,-2.64291492652868,-0.563473384848847,0.801767567073211,0.735809599281414,-0.245019653730312,0.735809599281414,-0.245019653730312,0.689289583646521,0.0426624187214683,3.39416013183135,-1.03347701409458,-1.25662056540879,-1.25662056540879,-3.04838003463685,3.42164517564985,2.20911533739093,-0.69700477747337,4.3604535166564,1.34606912003559,1.9950450822824,2.71837723918074,3.42009478774239,3.6615338758933,-0.851155457300628,-0.851155457300628,-2.64291492652868,3.10328826401147,3.18603069108152,3.10328826401147,3.18603069108152,2.41333087881962,2.98470618716195,1.1929467179339,2.98470618716195,1.1929467179339,0.822820976271043,3.74227947246904,0.822820976271043,3.74227947246904,-1.94976774596874,2.47906295490295,0.575960898339518,0.83318376330659,-2.13208930276269,-0.0526477610828564,2.04537016616991,-0.606032999267643,-0.745794941642802,-1.66208567351696,-2.13208930276269,-0.797088236030352,-1.03347701409458,-0.606032999267643,-1.10246988558153,-2.64291492652868,-0.968938492957012,-2.3552328540769,-3.74152721519679,-1.94976774596874,-3.74152721519679,-1.94976774596874,1.02064671960096,1.61505905947522,1.02064671960096,1.61505905947522,-1.66208567351696,1.52116297370809,-2.3552328540769,1.07065714017562,-0.69700477747337,0.615181611492799,-2.3552328540769,0.0196729004967696,-0.606032999267643,-1.79561706614148,1.07065714017562,-0.0038575969134245,-2.64291492652868,0.701124041293524,-1.17657785773526
