subject.subjectGuid,sample.sampleKitGuid,wb.adipogenesis,wb.allograft_rejection,wb.androgen_response,wb.angiogenesis,wb.apical_junction,wb.apical_surface,wb.apoptosis,wb.bile_acid_metabolism,wb.cholesterol_homeostasis,wb.coagulation,wb.complement,wb.dna_repair,wb.e2f_targets,wb.epithelial_mesenchymal_transition,wb.estrogen_response_early,wb.estrogen_response_late,wb.fatty_acid_metabolism,wb.g2_m_checkpoint,wb.glycolysis,wb.hedgehog_signaling,wb.heme_metabolism,wb.hypoxia,wb.il_2_stat5_signaling,wb.il_6_jak_stat3_signaling,wb.inflammatory_response,wb.interferon_alpha_response,wb.interferon_gamma_response,wb.kras_signaling_dn,wb.kras_signaling_up,wb.mitotic_spindle,wb.mtorc1_signaling,wb.myc_targets_v1,wb.myc_targets_v2,wb.myogenesis,wb.notch_signaling,wb.oxidative_phosphorylation,wb.p53_pathway,wb.pancreas_beta_cells,wb.pi3k_akt_mtor_signaling,wb.pperoxisome,wb.protein_secretion,wb.reactive_oxygen_species_pathway,wb.spermatogenesis,wb.tgf_beta_signaling,wb.tnf_alpha_signaling_via_nf_kb,wb.unfolded_protein_response,wb.uv_response_dn,wb.uv_response_up,wb.wnt_beta_catenin_signaling,wb.xenobiotic_metabolism,wb.low_lib_flag
BR2013,KT00356,0.4543434911816551,0.467556493878348,0.4657619074051137,0.15716061827045155,0.2101820221614302,0.16007105322908327,0.4783489754958919,0.22093868430127406,0.4341245044257105,0.14412810646402785,0.42040783657618763,0.5405908267859095,0.5118709000498305,0.09095901543330275,0.24494892075596514,0.25392572023312954,0.42059304381928264,0.48877009243098724,0.35454840778085545,0.1279253585873356,0.5062207803116744,0.34513339566466805,0.4517238272220506,0.43049329180699364,0.3691319911803183,0.6103111401498811,0.5809732342234851,-0.049713119724563215,0.265475592472533,0.4922497925875912,0.553767480713057,0.6216784805348886,0.5546027754635573,0.12677569425861168,0.34913135880521107,0.5965422361311948,0.46641008481371016,-0.11875199179280094,0.48144379729961095,0.39015873705295856,0.5472152183996662,0.5968323313356988,0.02225736526731247,0.4566857128482916,0.45253056727920504,0.5410122686721204,0.2902324562484954,0.38070040766122953,0.3857337936508611,0.27301240006163574,False
BR1032,KT00357,0.44372217881506937,0.4759892814985566,0.45719844235449797,0.16498697996802994,0.19969408606910213,0.20111243428678,0.4938422193022659,0.23149380795131072,0.4748871448356408,0.10361562090743383,0.40199884904219163,0.538752877992682,0.5120158900338659,0.07671517276848602,0.22930759296920633,0.23434922495376784,0.436926097640388,0.5063125436274462,0.33138462722859874,0.20209435544183146,0.4958440993579483,0.35523913930303797,0.4632837721670497,0.4263868297201975,0.34453511566152034,0.586942599333334,0.5626277549623407,-0.12821846612709356,0.24491010708169503,0.514275281686192,0.5650890607287566,0.6242041550287643,0.5586972770819013,0.15220796428366148,0.3759950845867014,0.5925384083832348,0.4450838907111138,-0.16978314944898595,0.49185699740175126,0.414972978788566,0.5616714599538161,0.59219309947451,0.09622545095118082,0.48989842107217535,0.43790999453786494,0.5534833149876234,0.299410100652816,0.3684566854823552,0.45490493241469754,0.25591363198312167,False
BR1028,KT00362,0.4559663944358043,0.45289760872059476,0.4464356128276675,0.20044335830393642,0.21768050677633685,0.24409197449371972,0.45657986893347746,0.23992014764486488,0.44471607118645284,0.1630716596883984,0.4223615370588918,0.5434441821942497,0.48562585098459393,0.08784011726718946,0.27586409780164195,0.2670935679195403,0.4307525046478756,0.4891576881257763,0.34049705323537643,0.1806618285130598,0.5321404475355936,0.33184359072565217,0.47253282327029167,0.4473249666724042,0.35495974620927834,0.5989718150440262,0.5682480608118906,-0.09460784094418351,0.257444991449852,0.4849353550709771,0.5653624900634262,0.6250033850191183,0.5712787661313922,0.1696674545375433,0.4025165744624713,0.5915166292018762,0.4376315529926661,-0.11747647330889018,0.5024248364164088,0.39181243292624934,0.5453818775740884,0.5962370408715328,0.03529422339080732,0.47443229543626375,0.44712098662353755,0.549745397459626,0.3050181192997913,0.3875315722379892,0.3846244344429476,0.25471528872544813,False
BR1040,KT00363,0.46908009244242166,0.4701905172430158,0.474842049233142,0.21187684385089306,0.2193885010386953,0.22586117950246404,0.4736532156988388,0.25432449709401744,0.4612162518223012,0.1488517519579324,0.4203975326128739,0.5331628114914053,0.4937830577454115,0.09104662927732327,0.25690075196059703,0.2132486562556463,0.42608210144276365,0.47285935493222186,0.3686485095881352,0.24034085188332382,0.5125597690971264,0.3576417717027288,0.46006400791095553,0.4449778233359936,0.3591262146117581,0.5999991149296404,0.5726537446636099,-0.1037516573146139,0.27887788194176266,0.5031116653013158,0.5587071890620606,0.6098245549429396,0.5547739411071715,0.13710182417078134,0.3918637782003451,0.5959656892965792,0.44300528900789515,-0.11845093967821343,0.4888292000210722,0.41523671252087196,0.5561662368249554,0.5935263210352489,0.04558069433388705,0.4743791061400696,0.46831657040939645,0.5537971219920773,0.3257947734538265,0.3690507633392607,0.425223389664235,0.2875029189093033,False
BR1023,KT00365,0.451848244722095,0.4703554333996472,0.4468170802596492,0.17559634658924728,0.22213395954800916,0.2501091481192574,0.4629410072395873,0.2097844828964438,0.44299856487144146,0.14336110505669827,0.4098685683879378,0.5402906750759618,0.4618544343271679,0.09732817593909555,0.24187448701171946,0.23218144045777,0.42601792627337454,0.46813833505958147,0.3411360792779966,0.1825006654446564,0.5476042999673001,0.3364064215591571,0.4373997984647102,0.4248101992085363,0.3283723051136657,0.5955154125455949,0.5667487780014302,-0.06712076415854246,0.2603845466359855,0.4783726057840046,0.5498971102102677,0.6127847466244656,0.5631140689665021,0.11954081056658676,0.3707691534348726,0.5957488716222817,0.4484390152266821,-0.09986344598813617,0.4890548736047796,0.42630931052705406,0.539881370023466,0.6049077525204711,0.010969963080149685,0.43475424655554556,0.45286457210596176,0.5350452151071141,0.30954391840890455,0.3847089287369549,0.4212589908011721,0.26569646957944154,False
BR1019,KT00366,0.4343036719734587,0.46681632709823073,0.4629773495534106,0.15706683655286466,0.20453899540958093,0.2091143129829455,0.4626250088194699,0.21082325788599995,0.4301232104192145,0.13714678989737622,0.3919560784093886,0.5381074445940893,0.4755896043165512,0.05950429474324493,0.2406609683901972,0.230014172472966,0.42740976856257273,0.4508992767785961,0.30041483677898756,0.06593722719161034,0.4834926969024551,0.3178723552033608,0.4396341003372588,0.4395036819224413,0.353479763000461,0.598956874109166,0.5731911370841585,-0.11852540427184112,0.25185773694580643,0.46374133197198325,0.5469151260571496,0.6111582916477237,0.5482948676061533,0.12688565834358792,0.3211391197907515,0.6063049919363729,0.4498883590417627,-0.11966181255627513,0.48201061005657697,0.38878057918326,0.544627893510308,0.6025212967233484,-0.017339249919848504,0.4758031649913388,0.45713378015277867,0.5330283976049724,0.300782380366887,0.35629764252148,0.4051476242206949,0.2569398444950907,False
BR2005,KT00368,0.457238685394043,0.4914389989784004,0.4723123407491185,0.12854270370411303,0.2241482207512394,0.16277046142687793,0.49107426669809967,0.2438257903402179,0.45270404722869495,0.12902316142815035,0.42031909282903684,0.5505954426209666,0.4754194870015883,0.09428081084589623,0.2573058663914669,0.2334117913734969,0.4401003168342393,0.46142757750037766,0.3452935773847803,0.19413616481582271,0.5526415297394137,0.3441837076576387,0.46172723161599905,0.47243353576582314,0.35838291015302026,0.5859801502627169,0.5673418109612042,-0.10787813919602333,0.2715475782145905,0.48795983786561525,0.5645917203157105,0.61390298781654,0.5525984192132078,0.13908148715848243,0.3564864405845328,0.5999889200771442,0.4617658231192102,-0.08750356420801046,0.4958528068066427,0.41686009886886266,0.5348855869608194,0.6016904993826038,0.008915426948278415,0.5008468003733263,0.47477470739636723,0.5591041377232031,0.309566841864215,0.4167411054947278,0.42633447480214426,0.29657823009426004,False
BR2037,KT00369,0.4697228741186439,0.4771928213163959,0.45053744286758995,0.11088412100407671,0.2079680802273719,0.25336879396059425,0.4852996903022037,0.26064005798115913,0.4556123150198408,0.16939314719365517,0.4512358963472523,0.5412723693814361,0.5173579813732895,0.10658703840530048,0.27917102543038963,0.24915704756744225,0.42423884950728374,0.5013895887057449,0.33932439030566625,0.17046968248552963,0.5132402694689198,0.3455838131078573,0.46317518693526427,0.45890828045255133,0.3569905636935871,0.6352262490777686,0.5999965829263509,-0.07620505213620792,0.2599156316150646,0.5016573665929154,0.5432682239854878,0.6196231229738406,0.556419959939644,0.14523655477964237,0.3777576754613564,0.5966058166678132,0.44753952169989275,-0.14394166423105909,0.49327967757317803,0.43421231957961565,0.562548377989749,0.5949623256248665,0.048913528263180135,0.49936618160292867,0.4654270664184316,0.5666236323611822,0.314157926261407,0.40598410602443724,0.4230531509476178,0.313544873786583,False
BR2015,KT00377,0.4572286337161121,0.4677930834928924,0.44643886924811654,0.12163468274991525,0.20886469346661382,0.24817260298198496,0.46416040252191787,0.22772316424090416,0.3982524033142671,0.184794399327102,0.4277010890733239,0.5314380464049611,0.47852240695716847,0.05351204505802933,0.2665268096150374,0.22796998131218751,0.4308750794037806,0.4635453855528025,0.31768852566166034,0.10197058907120264,0.550706104894283,0.31172675843422126,0.4522550230018239,0.44658074138983933,0.330485415005878,0.5798543688937573,0.5613709583741723,-0.10731208701709986,0.2435681237870384,0.48430606191904346,0.5571036241526791,0.612020479711682,0.5348929898356638,0.10571681406746576,0.3845579160842798,0.5973776583547592,0.43306697767657104,-0.1436647934626158,0.4915428228463072,0.3947548950667248,0.5436171223611675,0.6050676040535397,0.014359170613530347,0.5065299758236145,0.4467065036380165,0.5425227046612651,0.29687832289337857,0.3857781377852973,0.3794059605236092,0.2696146190507536,False
BR2039,KT00383,0.45752613630212124,0.4703234956754124,0.45295064460802215,0.1955624428793324,0.22777374847369808,0.1988709930759494,0.48250533338960766,0.24673211787394292,0.45431896644795366,0.16294388492741124,0.4372467425058328,0.5347764028589221,0.5010044166728347,0.09304818580209007,0.273666452675022,0.23954685595982847,0.42909090134545796,0.4585785562123892,0.3261197921339315,0.1185496605033293,0.5348572065224136,0.31201417975702056,0.4705872084323204,0.4583229410033147,0.36448190456233714,0.5863596308231004,0.5632192166831145,-0.04415879539940904,0.29834050079389685,0.4855754219401499,0.551838973104622,0.6139647575476334,0.5587490598774251,0.17503765992334738,0.4128371872298306,0.5882255536250101,0.47801548213757283,-0.07298755395510052,0.48325462253828916,0.40346521129173063,0.5541053033640521,0.6026315821609358,0.09848162891787457,0.43927309211313664,0.47665342338273414,0.5521124402887986,0.3586402803083518,0.4193377699568996,0.3844437169996634,0.27414175589973305,False
BR1016,KT00384,0.4601005846409476,0.47213482244727484,0.43984057609289684,0.11895527265597455,0.1978161960197648,0.2224017176034397,0.46299841347781306,0.22462500347455813,0.42493587603801575,0.13298798796086136,0.4039123555018069,0.5439410096679808,0.45349184968497463,0.08457108724737537,0.22647669817238764,0.20042333217877437,0.41929849664808566,0.4468666269014855,0.32737965600638247,0.1516882730374695,0.5563875666165963,0.3068795314749232,0.4360528840525304,0.4293907438367148,0.3483462581244729,0.5786863323070021,0.572720296010744,-0.09671356259383894,0.26078844023038894,0.4894376330553358,0.5411917754696154,0.6011717019239519,0.5312450108505209,0.12911563731661574,0.39948051363761095,0.5871003084998417,0.44011829045022727,-0.12511965114491974,0.4876718615116416,0.39493523973692246,0.5420691767207243,0.6068457143668049,0.007835269156253252,0.45904908254212956,0.4172191387984948,0.5415385560614953,0.2894219445122535,0.3913734662729791,0.3588273420652977,0.24139430728250452,False
BR1043,KT00386,0.4667837561938036,0.4837102620285558,0.45561927536368096,0.1882230762378104,0.26466452846813837,0.20040143797235166,0.4604239007050436,0.2698111037416483,0.4638053802187195,0.16746935484249964,0.4326854031985677,0.541826066398984,0.49151139113733866,0.129433497187381,0.2794084439495276,0.22809239602675638,0.4263732205166557,0.4582559952727907,0.34694212444946637,0.20784875803324165,0.5071855552652895,0.35480062583369293,0.44789297726036204,0.44361621582890387,0.3674476314173161,0.598507469035877,0.5982134315420353,-0.05436334203148271,0.27580280435463467,0.49742130436779947,0.5539921489295183,0.6127262388251948,0.5515761496305052,0.17861948461218888,0.3427165027065524,0.5891945555511964,0.4399688960023163,-0.03061194860808986,0.4947530414288128,0.4195751062794467,0.5543717797916964,0.5980974845101938,0.06157947075417107,0.46955158286292,0.4641703213713938,0.5573258737333423,0.3332674540127489,0.39394867928934285,0.4236383516047296,0.2849057674922765,False
BR2035,KT00387,0.45187870126599583,0.4718203427265496,0.44927438122964486,0.07506738665518296,0.20465405131714232,0.2218671672993497,0.45876376345248115,0.18174164299204754,0.41868646568132245,0.13468704558513536,0.40496518366655126,0.5357416670371584,0.46007195608810336,0.06394736084087614,0.23725292434664105,0.21344184564888063,0.4271534901301656,0.44376187516109045,0.32306387352117616,0.18129520618907888,0.5495593646651346,0.3286862822198751,0.45070042543231803,0.41736627002899923,0.3118901809957665,0.575638569237287,0.5630442822903794,-0.138680066838328,0.244620267335341,0.47420639589516594,0.5430709524242544,0.6152244467946217,0.5715486915633576,0.1355748405540673,0.36552375028292716,0.5912367299009759,0.4560520524494138,-0.09264432752906464,0.487330714541453,0.3997218752935139,0.5323904320829881,0.5876267597275098,-0.021493205792925033,0.4558036330097963,0.44510621995924815,0.5414979369498807,0.3034825555006756,0.39291635697010946,0.3653274057315076,0.27259490824581434,False
BR2016,KT00388,0.4652908534076561,0.479163847117126,0.4866166599212175,0.1832194820712042,0.24029389066277626,0.17560070547330334,0.4869106308728429,0.2562571764091514,0.4399843921720981,0.10126248886213889,0.40983980909320095,0.530988853320558,0.4743146740220122,0.09395954989864912,0.26506237462329063,0.2669984620250137,0.4320303601063842,0.47324436428488154,0.35153464925785954,0.192377238769219,0.5262592873830455,0.360653705293855,0.4615974354289527,0.44725359680798626,0.3619969997392524,0.6304622293291962,0.6004360561674784,-0.10621940492317106,0.28631855315332,0.5032983545166756,0.5636173252292883,0.6186859564208655,0.5448398540123272,0.16015891911088773,0.4239124094753733,0.5859973582085102,0.4551635181325781,-0.06834611531500301,0.4994498770227244,0.3945585099157999,0.5610640485712862,0.5953744336148621,0.05989034911679809,0.49190102794777624,0.4718864775868092,0.562923886728258,0.3439815549814796,0.38099678892648015,0.39684425471676044,0.2614446728584636,False
BR2033,KT00390,0.48826077923425265,0.5181842125244104,0.509735963794255,0.237216270782179,0.300029446843195,0.30387702030370956,0.4977154525153462,0.288186595153749,0.4757471581969445,0.2267070790003122,0.45731739939840654,0.5365193212303846,0.5235840874369075,0.21688807551461767,0.33184424632108217,0.30056336949055107,0.4325270535574559,0.4967854273186671,0.37798365061135225,0.29327666090573745,0.5313813644800605,0.4074576966596907,0.4859576527229535,0.4800413115981824,0.4198592579454065,0.5926663498147271,0.5790323012115987,0.025833465594066896,0.3285714915351011,0.5133089084641893,0.5696683968186806,0.6190030824642776,0.5498386799918468,0.24538226986178474,0.4224253114632901,0.5913227452570866,0.4948228016772385,0.040902541134237844,0.5277370570022366,0.4345186992341782,0.5854467189111314,0.590291244800186,0.102023148357195,0.4657767016254568,0.45581156881363694,0.5488701568203607,0.40599832433208727,0.4324073556424464,0.41838413789329754,0.3256788584015144,False
BR1044,KT00391,0.46159253042393783,0.4578148104363865,0.42619276712590765,0.0394792904625003,0.23150171640529862,0.24294011849218666,0.4448190755722689,0.24481623494078242,0.4015360511779034,0.14953461535242854,0.40199649297925577,0.5408120149648492,0.4887257070796435,0.11269242027836916,0.24061412964408027,0.2205853045243988,0.43030698190790906,0.47153161478190847,0.34216089283770157,0.21745439448449258,0.5159996813478476,0.32318361499283355,0.439295658568188,0.40566282243258023,0.30749647404125446,0.5972318632250744,0.5723883726639518,-0.08826521994947219,0.2270107637557987,0.47703336983296396,0.5509128328778734,0.616365689264519,0.5716863914002819,0.1777425976622816,0.38450607252047964,0.594066152926012,0.44149905298087905,-0.12906436442533814,0.4837333485706062,0.3692457117324267,0.5221338809518973,0.6026135718468478,0.04768963847501917,0.445716388845839,0.4253862230166071,0.5480884765705958,0.30432312981987286,0.3555037692762348,0.35460362137655776,0.261922145751281,False
BR2036,KT00393,0.4605827530099321,0.4612142118803401,0.4469762104395028,0.18038319298113253,0.2042713552102437,0.23145442327669782,0.47548277225210317,0.22031671437951814,0.39839938748529735,0.1450512630402745,0.4253566683579565,0.538552750388514,0.4998221814896946,0.062223111598613094,0.24603591103005637,0.22595494983342418,0.44325460709461084,0.48441221134299084,0.3554083941759786,0.18201493209401975,0.5026583464217113,0.3478448841931718,0.4617224182707854,0.4623986619768272,0.3685759965205649,0.6017961439074434,0.5743319192739224,-0.09736177330908051,0.26273371249678396,0.4996404762982775,0.541351276313544,0.621560760758177,0.5350996735340326,0.13436322677344456,0.37605392526360804,0.5894213862175997,0.46254445227584773,-0.13941708509350548,0.4812455519713038,0.4201580828543605,0.5411599205084027,0.5969312933251975,0.04251144910356076,0.4373026828278214,0.4563783521686379,0.5433160995627196,0.2987143831748616,0.3834967569139804,0.4046069945432309,0.2682797582761245,False
BR2040,KT00394,0.4575275425673786,0.46738668008567125,0.4444629803543613,0.13714212458117173,0.23888638592830497,0.22069330191054154,0.480768934509341,0.2637061863574799,0.4483028674225105,0.14271985207917195,0.3941218811357833,0.5412714140893499,0.46362981174048506,0.12307950026405629,0.27621852893983,0.244643743851809,0.4297937740610055,0.4548461811281855,0.35759613759785513,0.2000368492000061,0.551592944416382,0.3296877485646606,0.4775193854865077,0.4162297381988784,0.351159656300422,0.5851909785387548,0.5548473958837857,-0.033293641491704454,0.25055111288046056,0.48845131097038574,0.5356873179141806,0.6084056786752173,0.5385767483491585,0.1439666366518437,0.3805865779924567,0.5963029736242766,0.44052415915288007,-0.06197361432678698,0.5112246736570288,0.4350485529953195,0.5492726706367175,0.591810458224667,0.10021410648500725,0.45945610371737905,0.4378369386781957,0.5596840371043471,0.33762109799929824,0.40439535878657146,0.4050854219784638,0.26840585948948703,False
BR1042,KT00398,0.4743528482115756,0.47773818011759583,0.47761069324412386,0.17128550260511302,0.2871362175260947,0.3088663659862089,0.4894613983502658,0.25942739440045604,0.4503713320101418,0.2011399995320141,0.4366986786096656,0.5417572739151725,0.5030740223720392,0.15650607779623987,0.3270033072626035,0.26799349328508393,0.4255221964794245,0.492861937803696,0.36746531169820834,0.24044929901741866,0.5115603497049739,0.3724367003306845,0.45819145306943687,0.4483589055642261,0.36422255340427095,0.597297797227762,0.5765599425487421,-0.03538726190619813,0.27783981614079023,0.509318109382656,0.568393669552717,0.6197004747561645,0.5489863277617296,0.20256270556931957,0.30216914477272994,0.5941948683379642,0.4556049675658185,0.0343762164843465,0.4994406058316613,0.42550469321336665,0.5641579283920232,0.6015117387779735,0.1116031630857987,0.48572775482332475,0.4576829373731805,0.5536168277369425,0.34003286721510195,0.4196943937437968,0.4051766664289041,0.29483721014416286,False
BR2034,KT00501,0.4658085951342056,0.4687194578215115,0.4532270921120164,0.15081829482145206,0.2352690119138387,0.23022943013190422,0.46368348635993917,0.1879777541120119,0.4041307801405104,0.12202778542398228,0.4003588733647325,0.5300858665872232,0.4369602367872798,0.08787625503109031,0.25472430270439345,0.2215951902281584,0.4150243809957082,0.43486171530651396,0.3404318041613399,0.13519217753650734,0.5166566884126241,0.3290487777598798,0.432669683423978,0.452509726370973,0.3479592756700734,0.5733202565219521,0.5675972882728992,-0.10915044786415223,0.2505891373536152,0.4793937470617805,0.5468305432926392,0.5994853795709998,0.5072556208691122,0.14548700595624758,0.33825561127901715,0.5806388369523492,0.4391184529985381,-0.17169101818344254,0.5025047475573515,0.35367946763139807,0.5430259873922352,0.6035378241567908,-0.012409043730200303,0.4614323338034214,0.42985912485698613,0.5279170738038053,0.3183719156164864,0.39289110416270645,0.3756083282110901,0.24441766444588803,False
BR1045,KT00504,0.45776947594620915,0.47031406432092726,0.4540508791748863,0.1646017898362858,0.20863168011405053,0.1651546496742471,0.48129300193838614,0.23092414866872937,0.4445849537559198,0.12949738060284424,0.4016568887296231,0.5359450748187514,0.48228089202322677,0.07656911910665701,0.24450656681204158,0.24816680846693182,0.41405313685930295,0.47775517024004016,0.34497002985680886,0.1635562012296405,0.536866631458645,0.32696186590555737,0.4278312967270787,0.4242355363661524,0.3304745291292855,0.5869863003350545,0.5794606320951405,-0.12620884261379628,0.2709221641299027,0.5058667336335035,0.5623658356650453,0.613714817190762,0.5712651687612332,0.13752056547254862,0.41286513576246425,0.5880566298396729,0.45293536152834657,-0.12160264899253061,0.49637303903567387,0.40889139765952454,0.5557278668680663,0.6023297200883808,0.013474388227656602,0.4897609992570054,0.4419735122788414,0.5503003893741281,0.3224151488217102,0.40493128144790713,0.38624325859500824,0.25953947185388593,False
BR1017,KT00507,0.4414228346945687,0.4805598256410349,0.4530526040698238,0.1898476504452514,0.2252408608579145,0.2551576762466673,0.49271139144391163,0.21179937479886152,0.45930113080643153,0.10659717073087085,0.43067799153323194,0.5335947897298666,0.49068287814264744,0.07960478804963572,0.26695536918623536,0.24006172518482288,0.44458261087422574,0.4586819380594764,0.34967754848809446,0.18443286035170892,0.5115274476087425,0.3470732897842675,0.4687314936384813,0.4416727381280195,0.3256034875202013,0.6085339270505977,0.5858034411029528,-0.09884261806347827,0.26846799125288057,0.48617998190774336,0.5584061065885588,0.6106029060120759,0.5540442390284385,0.1160013026181318,0.3557064533914149,0.5951092995704071,0.47136091829072047,-0.09622490461236152,0.4902575985876987,0.40734097068025416,0.5590113070413499,0.5936813811144055,0.072875649413087,0.495947019706795,0.4491429016841768,0.5566466157285237,0.2863513508299944,0.3965244853639402,0.3915614341036386,0.26499540859357584,False
BR2022,KT00510,0.46406299472914947,0.4746124996555677,0.467486385864621,0.19336275677074188,0.22129517646409178,0.27908657531669906,0.4760410584461285,0.28355852732263326,0.4294486080806799,0.1457173779513395,0.4296168556525707,0.5405951192533137,0.48064268116039083,0.07713855598886762,0.2713965842640312,0.2296101284990634,0.41571155662551124,0.48001619573202386,0.340429427138565,0.21377330228697483,0.5336039427598575,0.3419610197495161,0.4580463253463846,0.45587230240108023,0.3640214284418755,0.5929234304381664,0.5591722026331796,-0.040239532910825646,0.27983149138930474,0.491332039891498,0.5571849053510428,0.6154614408119314,0.5679292520554952,0.1508201653212283,0.3858569131236987,0.5991560228444468,0.4487450299756155,-0.14410649117761645,0.4978055413808816,0.4172913879599171,0.5400251077109078,0.6037357206886914,0.02577676964847756,0.45715067589418823,0.45773673132924153,0.5546528438717113,0.3191841526198524,0.3968750985120659,0.41860020430889305,0.2747039554452902,False
BR1015,KT00514,0.4617221827949666,0.4704370338513299,0.4882006883751212,0.16202382143595398,0.2137841507042482,0.2473538634320883,0.494868575018758,0.220334167280328,0.44598108074519893,0.18575879825011166,0.44650402257240435,0.5482788296542559,0.508524371575509,0.0931675144126796,0.2404650315701388,0.24775686534210767,0.43564267712038585,0.5066439734408612,0.36424468397698584,0.15777032361926321,0.5095448725128605,0.32980069026655096,0.4603430036753908,0.42714025018757074,0.359559305648859,0.5893379887262707,0.5720668448342433,-0.08581570503720273,0.29976218226073215,0.49190255729949883,0.5649548994262086,0.6185234838136073,0.5667988302098462,0.10782699026749828,0.4054136425939064,0.6004231762217412,0.46335357227596047,-0.09819389566279496,0.49346678296650637,0.38685103584084535,0.5581019326646477,0.5992453678682818,0.04970919428382268,0.46180499200505815,0.4815211839904471,0.5686691341826664,0.2957753392509977,0.38753189209144095,0.4100140445239481,0.26904039765784044,False
BR2041,KT00516,0.4516231095562152,0.45602992640796264,0.4497005890536644,0.10076345877654815,0.20971893865602975,0.20317869471434574,0.4504335212089159,0.22054455285782656,0.40458334004270813,0.1312140415580105,0.39228315108586637,0.5451515472417497,0.4820098315535218,0.07556777505892463,0.24521891132135673,0.21656996366889233,0.4327068228080158,0.46209608230251303,0.3432888201182212,0.1230756214492939,0.5211859474800304,0.3350394170852696,0.4423899206430034,0.418857839497967,0.3350074392922024,0.5816142735565517,0.5624836137473026,-0.1107637067026793,0.249918710494671,0.48391425874718447,0.543583171344642,0.629138928293188,0.559365844611263,0.15302907693070156,0.3967464569987664,0.6001367776240134,0.4540201545325213,-0.2020159530817346,0.47990167802183403,0.380450421799965,0.533643648306195,0.602411710380128,0.05273332232863755,0.4324273753653694,0.43303743144557344,0.5476031402537126,0.29222646819426823,0.3822173259431296,0.39470587804211194,0.2620392300517884,False
BR1049,KT00518,0.4728794648631783,0.47265985412454414,0.46305460027059503,0.19895721599349145,0.2653970497825477,0.2829076088607923,0.47670383629639873,0.24890711523543346,0.4535344508399644,0.14062564753151513,0.41616493784334435,0.5392626093738035,0.48138767274926814,0.12189372030211816,0.2703627709155447,0.23800338053137696,0.4163373351937465,0.4713023960012454,0.3629346766692428,0.26308194560954723,0.5467958953868695,0.345333009333033,0.4648128621989785,0.4353117881796501,0.3302379059527301,0.583478760477027,0.561695477029816,-0.08147331211518902,0.2568717766321011,0.4974446930430571,0.5747352280209307,0.6169769404604805,0.5604103188664825,0.15541815948977605,0.4052750093064316,0.5897775560716982,0.46173251433801527,-0.07344888948796818,0.5071879093774656,0.39696061904743324,0.5558303048889697,0.6016039157731052,0.0771024614248378,0.47305768141475935,0.43194763296705413,0.543403301233817,0.3370531686014261,0.39327956954664206,0.4231179861818157,0.27287193766149626,False
BR2047,KT00520,0.4292609800548874,0.45969792603360954,0.43748328311072476,0.12377197588740457,0.17660355946748052,0.24587394474505625,0.45283863710252403,0.22048575719040722,0.4121645483584849,0.10565228331424119,0.4050426719405308,0.5280889790675555,0.4603694477132386,0.044195567053637634,0.23908599809306233,0.22901409325824826,0.40667328579360607,0.466277164726046,0.34487115094121457,0.1899914222471489,0.5283408291188234,0.3475618751670676,0.4152542659139383,0.42859289859832306,0.3373959418647906,0.587523072182084,0.5561208700022404,-0.11631888118298729,0.2525356257923236,0.4770961354812741,0.5435127359063083,0.6116421150930067,0.543303976121283,0.14019057632789372,0.3775595239803355,0.5871552487279806,0.44264436135119767,-0.11923877394997885,0.4944060162533865,0.37931578209929123,0.5482742151610532,0.6040755872498785,-0.030149755455179922,0.4140932164233321,0.4495679240933798,0.5299673740684464,0.28488822407600445,0.3613628802501251,0.40570485925178396,0.23809291281917574,False
BR2048,KT00523,0.4443071993762987,0.4300074221699368,0.41585326986862325,0.134184766515673,0.21054995485499234,0.14589183387964144,0.41759102690913497,0.23003683714260065,0.3919108587307331,0.14352279458335312,0.4033214267595999,0.5247873328902025,0.436823843430173,0.08684921169739143,0.20958185016092692,0.1969204552898669,0.39448086146839634,0.4437677978480017,0.33048792678879507,0.06749533965221438,0.5356433692821294,0.31423851940551,0.4171411079741284,0.4085291664443981,0.2994324047082537,0.5882868111386255,0.5648131441962444,-0.10465985120576833,0.2349963652911541,0.4668883574517068,0.5330030598815517,0.6032799158047824,0.5381320492790349,0.10617439372610468,0.3844375785504834,0.5804836473792722,0.43061399218693597,-0.14973040809502858,0.48012211239145786,0.3996289482859196,0.5328780164708767,0.6033730544705403,0.009799133981848082,0.4491563851648654,0.43188248728672485,0.5340978284025657,0.2748544929070612,0.3883847578899696,0.38684598332708836,0.2483482845977901,False
BR1030,KT00525,0.46094321609369754,0.45761790674966163,0.45469290236591475,0.19536947420270673,0.24200070727851922,0.2445002738293613,0.4766497454401621,0.23870423875515517,0.45154224235596413,0.1258469627482236,0.3700692241420994,0.5304833955483783,0.49844198098101167,0.08771480958522539,0.276145964024555,0.23202597164379135,0.4463697920838879,0.46559757862933066,0.3367963560721019,0.22830487204929212,0.5243626143923289,0.3318589981903764,0.4550902055415553,0.4408196363987381,0.3673685455087306,0.6000767116717615,0.579076267741047,-0.11351445405963093,0.26930103225811297,0.5007295067388217,0.5534874475471658,0.6223053146354623,0.5539873094241095,0.1277504232645204,0.3849233787666348,0.5923996974153861,0.4654145934149125,-0.022905882948431943,0.5112250787758236,0.3820368075746543,0.5408155642063295,0.5987657539176418,0.02110412006168007,0.4592871324288317,0.45420037516330425,0.5390198432238166,0.32802683217796375,0.3890948997585893,0.36814999970444273,0.2752510770844412,False
